Variant,SL %,Target %,R:R,Signals,Target Hit,SL Hit,Open,Win Rate %,Avg PnL %,Total PnL %,Avg Win %,Avg Loss %,Expectancy %,Profit Factor,Max Drawdown %,Calmar
First-2,1.75,14.0,8.0,231,11,208,12,5.0,-0.853,-197.07,9.38,-1.73,-0.868,0.46,-263.57,-0.75
First-2,1.75,14.5,8.29,231,11,208,12,5.0,-0.829,-191.57,9.69,-1.73,-0.844,0.48,-260.57,-0.74
First-2,1.75,15.0,8.57,231,10,209,12,4.6,-0.878,-202.82,9.7,-1.73,-0.893,0.45,-275.57,-0.74
First-2,2.0,2.5,1.25,231,86,141,4,37.9,-0.294,-67.93,2.47,-1.99,-0.311,0.76,-123.0,-0.55
First-2,2.0,3.0,1.5,231,77,150,4,33.9,-0.303,-69.93,2.96,-1.99,-0.32,0.77,-125.0,-0.56
First-2,2.0,3.5,1.75,231,76,151,4,33.5,-0.16,-36.93,3.46,-1.99,-0.177,0.88,-117.0,-0.32
First-2,2.0,4.0,2.0,231,74,153,4,32.6,-0.047,-10.93,3.95,-1.99,-0.065,0.96,-114.0,-0.1
First-2,2.0,4.5,2.25,231,67,159,5,29.6,-0.068,-15.7,4.4,-1.99,-0.085,0.95,-113.0,-0.14
First-2,2.0,5.0,2.5,231,63,163,5,27.9,-0.044,-10.2,4.87,-1.99,-0.061,0.97,-116.0,-0.09
First-2,2.0,5.5,2.75,231,54,171,6,24.0,-0.18,-41.64,5.29,-1.99,-0.198,0.88,-139.5,-0.3
First-2,2.0,6.0,3.0,231,48,177,6,21.3,-0.271,-62.64,5.73,-1.99,-0.288,0.82,-170.0,-0.37
First-2,2.0,6.5,3.25,231,44,181,6,19.6,-0.314,-72.64,6.18,-1.99,-0.332,0.8,-171.5,-0.42
First-2,2.0,7.0,3.5,231,39,185,7,17.4,-0.398,-91.84,6.49,-1.99,-0.415,0.75,-183.0,-0.5
First-2,2.0,7.5,3.75,231,38,185,8,17.0,-0.337,-77.84,6.82,-1.99,-0.354,0.79,-178.5,-0.44
First-2,2.0,8.0,4.0,231,36,187,8,16.1,-0.341,-78.84,7.22,-1.99,-0.359,0.79,-184.0,-0.43
First-2,2.0,8.5,4.25,231,32,189,10,14.5,-0.434,-100.34,7.57,-1.98,-0.452,0.74,-197.84,-0.51
First-2,2.0,9.0,4.5,231,29,191,11,13.2,-0.501,-115.73,7.92,-1.97,-0.518,0.7,-211.73,-0.55
First-2,2.0,9.5,4.75,231,29,191,11,13.2,-0.438,-101.23,8.34,-1.97,-0.455,0.74,-206.23,-0.49
First-2,2.0,10.0,5.0,231,26,194,11,11.8,-0.531,-122.73,8.65,-1.97,-0.548,0.69,-224.73,-0.55
First-2,2.0,10.5,5.25,231,20,199,12,9.1,-0.759,-175.31,8.68,-1.97,-0.776,0.56,-239.81,-0.73
First-2,2.0,11.0,5.5,231,17,202,12,7.8,-0.884,-204.31,8.81,-1.98,-0.902,0.5,-255.31,-0.8
First-2,2.0,11.5,5.75,231,17,202,12,7.8,-0.848,-195.81,9.18,-1.98,-0.865,0.52,-249.31,-0.79
First-2,2.0,12.0,6.0,231,17,202,12,7.8,-0.811,-187.31,9.55,-1.98,-0.828,0.54,-243.31,-0.77
First-2,2.0,12.5,6.25,231,15,204,12,6.8,-0.9,-207.81,9.67,-1.98,-0.917,0.49,-269.31,-0.77
First-2,2.0,13.0,6.5,231,15,204,12,6.8,-0.867,-200.31,10.03,-1.98,-0.884,0.51,-267.89,-0.75
First-2,2.0,13.5,6.75,231,15,204,12,6.8,-0.835,-192.81,10.38,-1.98,-0.852,0.53,-266.89,-0.72
First-2,2.0,14.0,7.0,231,13,204,14,6.0,-0.894,-206.58,9.73,-1.98,-0.911,0.5,-284.58,-0.73
First-2,2.0,14.5,7.25,231,13,204,14,6.0,-0.866,-200.08,10.04,-1.98,-0.883,0.51,-283.58,-0.71
First-2,2.0,15.0,7.5,231,12,205,14,5.5,-0.912,-210.58,10.11,-1.98,-0.929,0.49,-299.58,-0.7
First-2,2.25,2.5,1.11,231,91,136,4,40.1,-0.344,-79.43,2.47,-2.24,-0.363,0.74,-135.5,-0.59
First-2,2.25,3.0,1.33,231,83,144,4,36.6,-0.329,-75.93,2.96,-2.24,-0.348,0.77,-134.25,-0.57
First-2,2.25,3.5,1.56,231,82,145,4,36.1,-0.174,-40.18,3.46,-2.24,-0.193,0.88,-128.5,-0.31
First-2,2.25,4.0,1.78,231,80,147,4,35.2,-0.051,-11.68,3.95,-2.24,-0.07,0.96,-125.0,-0.09
First-2,2.25,4.5,2.0,231,73,153,5,32.3,-0.065,-14.95,4.4,-2.24,-0.084,0.96,-123.75,-0.12
First-2,2.25,5.0,2.22,231,69,157,5,30.5,-0.032,-7.45,4.88,-2.24,-0.052,0.98,-127.0,-0.06
First-2,2.25,5.5,2.44,231,58,167,6,25.8,-0.231,-53.39,5.3,-2.24,-0.251,0.86,-162.25,-0.33
First-2,2.25,6.0,2.67,231,53,172,6,23.6,-0.284,-65.64,5.76,-2.24,-0.304,0.83,-185.25,-0.35
First-2,2.25,6.5,2.89,231,48,177,6,21.3,-0.359,-82.89,6.2,-2.24,-0.378,0.79,-194.75,-0.43
First-2,2.25,7.0,3.11,231,43,181,7,19.2,-0.438,-101.09,6.54,-2.24,-0.457,0.75,-206.25,-0.49
First-2,2.25,7.5,3.33,231,42,181,8,18.8,-0.368,-85.09,6.88,-2.24,-0.388,0.79,-200.25,-0.42
First-2,2.25,8.0,3.56,231,40,183,8,17.9,-0.366,-84.59,7.29,-2.24,-0.386,0.8,-204.75,-0.41
First-2,2.25,8.5,3.78,231,36,185,10,16.3,-0.453,-104.59,7.66,-2.23,-0.472,0.75,-214.0,-0.49
First-2,2.25,9.0,4.0,231,32,188,11,14.5,-0.562,-129.73,8.0,-2.22,-0.581,0.7,-240.39,-0.54
First-2,2.25,9.5,4.22,231,32,188,11,14.5,-0.492,-113.73,8.44,-2.22,-0.512,0.73,-236.39,-0.48
First-2,2.25,10.0,4.44,231,29,191,11,13.2,-0.582,-134.48,8.77,-2.22,-0.601,0.69,-256.89,-0.52
First-2,2.25,10.5,4.67,231,21,196,14,9.7,-0.836,-193.12,8.65,-2.22,-0.855,0.56,-271.14,-0.71
First-2,2.25,11.0,4.89,231,18,199,14,8.3,-0.963,-222.37,8.78,-2.22,-0.982,0.51,-286.89,-0.78
First-2,2.25,11.5,5.11,231,18,199,14,8.3,-0.924,-213.37,9.13,-2.22,-0.943,0.53,-283.89,-0.75
First-2,2.25,12.0,5.33,231,18,199,14,8.3,-0.885,-204.37,9.47,-2.22,-0.904,0.55,-280.89,-0.73
First-2,2.25,12.5,5.56,231,16,201,14,7.4,-0.973,-224.87,9.59,-2.22,-0.993,0.51,-307.39,-0.73
First-2,2.25,13.0,5.78,231,16,201,14,7.4,-0.939,-216.87,9.93,-2.22,-0.958,0.52,-305.39,-0.71
First-2,2.25,13.5,6.0,231,16,201,14,7.4,-0.904,-208.87,10.26,-2.22,-0.923,0.54,-303.39,-0.69
First-2,2.25,14.0,6.22,231,14,201,16,6.5,-0.962,-222.14,9.71,-2.22,-0.981,0.51,-306.89,-0.72
First-2,2.25,14.5,6.44,231,14,201,16,6.5,-0.931,-215.14,10.0,-2.22,-0.951,0.53,-305.89,-0.7
First-2,2.25,15.0,6.67,231,13,202,16,6.0,-0.976,-225.39,10.09,-2.22,-0.995,0.51,-322.14,-0.7
First-2,2.5,3.0,1.2,231,92,135,4,40.5,-0.27,-62.43,2.97,-2.49,-0.292,0.82,-143.5,-0.44
First-2,2.5,3.5,1.4,231,91,136,4,40.1,-0.097,-22.43,3.46,-2.49,-0.119,0.93,-139.5,-0.16
First-2,2.5,4.0,1.6,231,88,139,4,38.8,0.015,3.57,3.96,-2.49,-0.006,1.01,-135.5,0.03
First-2,2.5,4.5,1.8,231,80,146,5,35.4,-0.018,-4.2,4.41,-2.49,-0.04,0.99,-134.5,-0.03
First-2,2.5,5.0,2.0,231,76,150,5,33.6,0.025,5.8,4.89,-2.49,0.004,1.02,-137.5,0.04
First-2,2.5,5.5,2.2,231,65,160,6,28.9,-0.169,-39.14,5.32,-2.49,-0.191,0.9,-170.0,-0.23
First-2,2.5,6.0,2.4,231,60,165,6,26.7,-0.213,-49.14,5.78,-2.49,-0.234,0.88,-194.0,-0.25
First-2,2.5,6.5,2.6,231,55,170,6,24.4,-0.278,-64.14,6.24,-2.49,-0.299,0.85,-204.0,-0.31
First-2,2.5,7.0,2.8,231,50,174,7,22.3,-0.346,-79.84,6.6,-2.49,-0.367,0.82,-216.0,-0.37
First-2,2.5,7.5,3.0,231,49,174,8,22.0,-0.261,-60.34,6.96,-2.49,-0.283,0.86,-210.0,-0.29
First-2,2.5,8.0,3.2,231,47,176,8,21.1,-0.246,-56.84,7.39,-2.49,-0.268,0.87,-214.5,-0.26
First-2,2.5,8.5,3.4,231,43,178,10,19.5,-0.32,-73.84,7.78,-2.47,-0.341,0.83,-220.0,-0.34
First-2,2.5,9.0,3.6,231,37,182,12,16.9,-0.506,-116.88,8.12,-2.45,-0.527,0.74,-261.04,-0.45
First-2,2.5,9.5,3.8,231,35,184,12,16.0,-0.53,-122.38,8.52,-2.45,-0.551,0.74,-256.54,-0.48
First-2,2.5,10.0,4.0,231,32,187,12,14.6,-0.616,-142.38,8.87,-2.45,-0.638,0.7,-277.04,-0.51
First-2,2.5,10.5,4.2,231,24,192,15,11.1,-0.869,-200.77,8.82,-2.45,-0.89,0.58,-291.54,-0.69
First-2,2.5,11.0,4.4,231,21,195,15,9.7,-0.993,-229.27,9.01,-2.45,-1.014,0.53,-312.54,-0.73
First-2,2.5,11.5,4.6,231,21,195,15,9.7,-0.947,-218.77,9.37,-2.45,-0.968,0.55,-307.04,-0.71
First-2,2.5,12.0,4.8,231,21,195,15,9.7,-0.902,-208.27,9.73,-2.45,-0.923,0.58,-303.04,-0.69
First-2,2.5,12.5,5.0,231,19,197,15,8.8,-0.986,-227.77,9.92,-2.45,-1.007,0.54,-329.54,-0.69
First-2,2.5,13.0,5.2,231,19,197,15,8.8,-0.945,-218.27,10.27,-2.45,-0.966,0.56,-327.04,-0.67
First-2,2.5,13.5,5.4,231,19,197,15,8.8,-0.904,-208.77,10.62,-2.45,-0.925,0.58,-324.54,-0.64
First-2,2.5,14.0,5.6,231,17,197,17,7.9,-0.955,-220.54,10.18,-2.45,-0.976,0.55,-331.04,-0.67
First-2,2.5,14.5,5.8,231,17,197,17,7.9,-0.918,-212.04,10.5,-2.45,-0.939,0.57,-328.54,-0.65
First-2,2.5,15.0,6.0,231,16,198,17,7.5,-0.957,-221.04,10.65,-2.45,-0.978,0.56,-343.54,-0.64
First-2,2.75,3.0,1.09,231,95,132,4,41.9,-0.342,-78.93,2.97,-2.74,-0.365,0.78,-148.75,-0.53
First-2,2.75,3.5,1.27,231,94,133,4,41.4,-0.163,-37.68,3.46,-2.74,-0.187,0.9,-143.75,-0.26
First-2,2.75,4.0,1.45,231,91,136,4,40.1,-0.047,-10.93,3.96,-2.74,-0.071,0.97,-138.75,-0.08
First-2,2.75,4.5,1.64,231,83,143,5,36.7,-0.082,-18.95,4.42,-2.74,-0.106,0.95,-137.5,-0.14
First-2,2.75,5.0,1.82,231,79,147,5,35.0,-0.037,-8.45,4.9,-2.74,-0.06,0.98,-143.25,-0.06
First-2,2.75,5.5,2.0,231,67,158,6,29.8,-0.271,-62.64,5.33,-2.74,-0.295,0.86,-189.75,-0.33
First-2,2.75,6.0,2.18,231,61,164,6,27.1,-0.353,-81.64,5.79,-2.74,-0.377,0.82,-223.0,-0.37
First-2,2.75,6.5,2.36,231,56,169,6,24.9,-0.422,-97.39,6.24,-2.74,-0.445,0.79,-233.5,-0.42
First-2,2.75,7.0,2.55,231,51,173,7,22.8,-0.492,-113.59,6.6,-2.74,-0.515,0.76,-246.0,-0.46
First-2,2.75,7.5,2.73,231,50,173,8,22.4,-0.405,-93.59,6.97,-2.74,-0.429,0.8,-240.0,-0.39
First-2,2.75,8.0,2.91,231,48,175,8,21.5,-0.39,-90.09,7.4,-2.74,-0.414,0.81,-244.75,-0.37
First-2,2.75,8.5,3.09,231,44,177,10,19.9,-0.464,-107.09,7.8,-2.72,-0.487,0.78,-250.5,-0.43
First-2,2.75,9.0,3.27,231,37,182,12,16.9,-0.703,-162.38,8.12,-2.69,-0.726,0.68,-295.04,-0.55
First-2,2.75,9.5,3.45,231,35,184,12,16.0,-0.729,-168.38,8.52,-2.69,-0.752,0.67,-290.54,-0.58
First-2,2.75,10.0,3.64,231,32,187,12,14.6,-0.819,-189.13,8.87,-2.69,-0.842,0.63,-311.54,-0.61
First-2,2.75,10.5,3.82,231,24,192,15,11.1,-1.077,-248.77,8.82,-2.7,-1.1,0.53,-326.79,-0.76
First-2,2.75,11.0,4.0,231,21,195,15,9.7,-1.204,-278.02,9.01,-2.7,-1.227,0.48,-356.79,-0.78
First-2,2.75,11.5,4.18,231,21,195,15,9.7,-1.158,-267.52,9.37,-2.7,-1.181,0.5,-350.79,-0.76
First-2,2.75,12.0,4.36,231,21,195,15,9.7,-1.113,-257.02,9.73,-2.7,-1.136,0.52,-344.79,-0.75
First-2,2.75,12.5,4.55,231,19,197,15,8.8,-1.199,-277.02,9.92,-2.7,-1.223,0.49,-369.54,-0.75
First-2,2.75,13.0,4.73,231,19,197,15,8.8,-1.158,-267.52,10.27,-2.7,-1.181,0.51,-366.04,-0.73
First-2,2.75,13.5,4.91,231,19,197,15,8.8,-1.117,-258.02,10.62,-2.7,-1.14,0.53,-363.54,-0.71
First-2,2.75,14.0,5.09,231,17,197,17,7.9,-1.168,-269.79,10.18,-2.7,-1.191,0.5,-374.54,-0.72
First-2,2.75,14.5,5.27,231,17,197,17,7.9,-1.131,-261.29,10.5,-2.7,-1.154,0.52,-372.04,-0.7
First-2,2.75,15.0,5.45,231,16,198,17,7.5,-1.171,-270.54,10.65,-2.7,-1.195,0.51,-387.29,-0.7
First-2,3.0,3.5,1.17,231,104,122,5,46.0,-0.02,-4.58,3.47,-2.97,-0.046,0.99,-140.0,-0.03
First-2,3.0,4.0,1.33,231,99,127,5,43.8,0.054,12.42,3.96,-2.97,0.028,1.03,-136.0,0.09
First-2,3.0,4.5,1.5,231,91,134,6,40.4,0.029,6.65,4.42,-2.98,0.003,1.02,-133.5,0.05
First-2,3.0,5.0,1.67,231,86,139,6,38.2,0.053,12.15,4.91,-2.98,0.027,1.03,-145.0,0.08
First-2,3.0,5.5,1.83,231,74,150,7,33.0,-0.179,-41.29,5.34,-2.98,-0.205,0.91,-200.5,-0.21
First-2,3.0,6.0,2.0,231,66,158,7,29.5,-0.33,-76.29,5.8,-2.98,-0.356,0.84,-252.0,-0.3
First-2,3.0,6.5,2.17,231,61,163,7,27.2,-0.393,-90.79,6.26,-2.98,-0.419,0.82,-263.0,-0.35
First-2,3.0,7.0,2.33,231,56,167,8,25.1,-0.457,-105.49,6.64,-2.98,-0.482,0.79,-276.0,-0.38
First-2,3.0,7.5,2.5,231,54,168,9,24.3,-0.405,-93.49,7.0,-2.98,-0.431,0.82,-270.0,-0.35
First-2,3.0,8.0,2.67,231,51,171,9,23.0,-0.431,-99.49,7.43,-2.98,-0.456,0.81,-275.0,-0.36
First-2,3.0,8.5,2.83,231,45,173,13,20.6,-0.58,-133.9,7.81,-2.93,-0.605,0.74,-281.0,-0.48
First-2,3.0,9.0,3.0,231,38,178,15,17.6,-0.822,-189.94,8.14,-2.9,-0.847,0.65,-324.45,-0.59
First-2,3.0,9.5,3.17,231,35,180,16,16.3,-0.861,-198.85,8.47,-2.9,-0.886,0.64,-319.95,-0.62
First-2,3.0,10.0,3.33,231,32,183,16,14.9,-0.954,-220.35,8.81,-2.91,-0.979,0.6,-341.45,-0.65
First-2,3.0,10.5,3.5,231,24,188,19,11.3,-1.217,-281.24,8.75,-2.91,-1.243,0.51,-361.95,-0.78
First-2,3.0,11.0,3.67,231,21,191,19,9.9,-1.347,-311.24,8.93,-2.91,-1.373,0.46,-396.45,-0.79
First-2,3.0,11.5,3.83,231,21,191,19,9.9,-1.302,-300.74,9.28,-2.91,-1.327,0.48,-390.45,-0.77
First-2,3.0,12.0,4.0,231,21,191,19,9.9,-1.256,-290.24,9.63,-2.91,-1.282,0.5,-384.45,-0.75
First-2,3.0,12.5,4.17,231,19,193,19,9.0,-1.345,-310.74,9.8,-2.91,-1.37,0.47,-409.45,-0.76
First-2,3.0,13.0,4.33,231,19,193,19,9.0,-1.304,-301.24,10.14,-2.91,-1.329,0.49,-404.45,-0.74
First-2,3.0,13.5,4.5,231,19,193,19,9.0,-1.263,-291.74,10.48,-2.91,-1.288,0.5,-399.45,-0.73
First-2,3.0,14.0,4.67,231,17,193,21,8.1,-1.314,-303.51,10.06,-2.91,-1.339,0.48,-402.51,-0.75
First-2,3.0,14.5,4.83,231,17,193,21,8.1,-1.277,-295.01,10.36,-2.91,-1.302,0.5,-400.01,-0.74
First-2,3.0,15.0,5.0,231,16,194,21,7.6,-1.318,-304.51,10.5,-2.91,-1.343,0.48,-415.51,-0.73
First-2,3.25,3.5,1.08,231,111,115,5,49.1,0.053,12.17,3.47,-3.22,0.025,1.03,-147.25,0.08
First-2,3.25,4.0,1.23,231,106,120,5,46.9,0.136,31.42,3.96,-3.22,0.108,1.08,-142.75,0.22
First-2,3.25,4.5,1.38,231,94,131,6,41.8,-0.016,-3.6,4.42,-3.22,-0.043,0.99,-146.0,-0.02
First-2,3.25,5.0,1.54,231,89,136,6,39.6,0.009,2.15,4.91,-3.22,-0.019,1.0,-150.25,0.01
First-2,3.25,5.5,1.69,231,77,147,7,34.4,-0.227,-52.54,5.35,-3.22,-0.255,0.89,-201.5,-0.26
First-2,3.25,6.0,1.85,231,68,156,7,30.4,-0.421,-97.29,5.81,-3.23,-0.449,0.81,-262.5,-0.37
First-2,3.25,6.5,2.0,231,63,161,7,28.1,-0.485,-112.04,6.27,-3.23,-0.513,0.79,-273.0,-0.41
First-2,3.25,7.0,2.15,231,58,164,9,26.1,-0.545,-125.78,6.65,-3.22,-0.572,0.77,-285.5,-0.44
First-2,3.25,7.5,2.31,231,56,165,10,25.3,-0.489,-113.03,7.02,-3.22,-0.517,0.79,-278.5,-0.41
First-2,3.25,8.0,2.46,231,53,168,10,24.0,-0.514,-118.78,7.45,-3.22,-0.542,0.78,-282.75,-0.42
First-2,3.25,8.5,2.62,231,47,170,14,21.7,-0.661,-152.69,7.84,-3.17,-0.688,0.73,-288.0,-0.53
First-2,3.25,9.0,2.77,231,40,175,16,18.6,-0.905,-208.98,8.18,-3.14,-0.932,0.64,-332.49,-0.63
First-2,3.25,9.5,2.92,231,37,177,17,17.3,-0.941,-217.39,8.52,-3.14,-0.968,0.63,-326.99,-0.66
First-2,3.25,10.0,3.08,231,33,181,17,15.4,-1.09,-251.89,8.84,-3.14,-1.118,0.58,-361.24,-0.7
First-2,3.25,10.5,3.23,231,25,186,20,11.8,-1.357,-313.53,8.8,-3.14,-1.384,0.49,-390.24,-0.8
First-2,3.25,11.0,3.38,231,22,189,20,10.4,-1.488,-343.78,9.0,-3.14,-1.515,0.45,-424.99,-0.81
First-2,3.25,11.5,3.54,231,22,189,20,10.4,-1.441,-332.78,9.35,-3.14,-1.468,0.47,-418.49,-0.8
First-2,3.25,12.0,3.69,231,22,189,20,10.4,-1.393,-321.78,9.7,-3.14,-1.42,0.48,-411.99,-0.78
First-2,3.25,12.5,3.85,231,20,191,20,9.5,-1.482,-342.28,9.89,-3.15,-1.509,0.46,-436.99,-0.78
First-2,3.25,13.0,4.0,231,20,191,20,9.5,-1.438,-332.28,10.24,-3.15,-1.466,0.47,-431.49,-0.77
First-2,3.25,13.5,4.15,231,20,191,20,9.5,-1.395,-322.28,10.58,-3.15,-1.422,0.49,-425.99,-0.76
First-2,3.25,14.0,4.31,231,17,192,22,8.1,-1.519,-350.8,10.06,-3.15,-1.546,0.45,-448.8,-0.78
First-2,3.25,14.5,4.46,231,17,192,22,8.1,-1.482,-342.3,10.36,-3.15,-1.509,0.46,-443.8,-0.77
First-2,3.25,15.0,4.62,231,16,193,22,7.7,-1.524,-352.05,10.5,-3.15,-1.551,0.45,-457.8,-0.77
First-2,3.5,4.0,1.14,231,112,114,5,49.6,0.201,46.42,3.97,-3.46,0.171,1.12,-141.5,0.33
First-2,3.5,4.5,1.29,231,98,127,6,43.6,-0.019,-4.35,4.43,-3.47,-0.049,0.99,-160.0,-0.03
First-2,3.5,5.0,1.43,231,93,132,6,41.3,0.009,2.15,4.91,-3.47,-0.021,1.0,-165.0,0.01
First-2,3.5,5.5,1.57,231,81,143,7,36.2,-0.231,-53.29,5.36,-3.47,-0.261,0.89,-201.0,-0.27
First-2,3.5,6.0,1.71,231,72,152,7,32.1,-0.425,-98.29,5.82,-3.47,-0.456,0.82,-262.5,-0.37
First-2,3.5,6.5,1.86,231,67,157,7,29.9,-0.486,-112.29,6.28,-3.47,-0.516,0.8,-272.0,-0.41
First-2,3.5,7.0,2.0,231,62,160,9,27.9,-0.54,-124.78,6.67,-3.47,-0.57,0.78,-283.5,-0.44
First-2,3.5,7.5,2.14,231,60,161,10,27.1,-0.477,-110.28,7.05,-3.47,-0.507,0.81,-275.0,-0.4
First-2,3.5,8.0,2.29,231,57,164,10,25.8,-0.497,-114.78,7.49,-3.47,-0.527,0.8,-278.0,-0.41
First-2,3.5,8.5,2.43,231,51,166,14,23.5,-0.637,-147.19,7.89,-3.4,-0.667,0.75,-282.0,-0.52
First-2,3.5,9.0,2.57,231,44,171,16,20.5,-0.878,-202.73,8.25,-3.37,-0.907,0.67,-327.74,-0.62
First-2,3.5,9.5,2.71,231,41,173,17,19.2,-0.908,-209.64,8.6,-3.37,-0.937,0.66,-320.74,-0.65
First-2,3.5,10.0,2.86,231,37,177,17,17.3,-1.053,-243.14,8.95,-3.38,-1.082,0.61,-354.24,-0.69
First-2,3.5,10.5,3.0,231,29,182,20,13.7,-1.316,-304.03,8.98,-3.38,-1.345,0.53,-377.53,-0.81
First-2,3.5,11.0,3.14,231,26,185,20,12.3,-1.442,-333.03,9.22,-3.38,-1.471,0.49,-410.24,-0.81
First-2,3.5,11.5,3.29,231,26,185,20,12.3,-1.385,-320.03,9.6,-3.38,-1.415,0.51,-401.74,-0.8
First-2,3.5,12.0,3.43,231,26,185,20,12.3,-1.329,-307.03,9.97,-3.38,-1.358,0.53,-393.24,-0.78
First-2,3.5,12.5,3.57,231,24,187,20,11.4,-1.411,-326.03,10.21,-3.38,-1.441,0.51,-416.74,-0.78
First-2,3.5,13.0,3.71,231,24,187,20,11.4,-1.359,-314.03,10.57,-3.38,-1.389,0.53,-409.24,-0.77
First-2,3.5,13.5,3.86,231,24,187,20,11.4,-1.307,-302.03,10.93,-3.38,-1.337,0.54,-401.74,-0.75
First-2,3.5,14.0,4.0,231,20,189,22,9.6,-1.499,-346.3,10.44,-3.38,-1.528,0.48,-444.3,-0.78
First-2,3.5,14.5,4.14,231,20,189,22,9.6,-1.456,-336.3,10.76,-3.38,-1.485,0.5,-437.8,-0.77
First-2,3.5,15.0,4.29,231,19,190,22,9.1,-1.493,-344.8,10.95,-3.38,-1.522,0.49,-450.8,-0.76
First-2,3.75,4.0,1.07,231,114,112,5,50.4,0.145,33.42,3.97,-3.71,0.113,1.08,-154.75,0.22
First-2,3.75,4.5,1.2,231,100,125,6,44.4,-0.085,-19.6,4.43,-3.71,-0.117,0.96,-174.0,-0.11
First-2,3.75,5.0,1.33,231,95,130,6,42.2,-0.058,-13.35,4.92,-3.71,-0.09,0.97,-180.0,-0.07
First-2,3.75,5.5,1.47,231,83,141,7,37.1,-0.305,-70.54,5.36,-3.72,-0.338,0.87,-208.25,-0.34
First-2,3.75,6.0,1.6,231,74,150,7,33.0,-0.506,-116.79,5.82,-3.72,-0.538,0.79,-270.75,-0.43
First-2,3.75,6.5,1.73,231,69,155,7,30.8,-0.567,-131.04,6.29,-3.72,-0.599,0.78,-279.75,-0.47
First-2,3.75,7.0,1.87,231,64,158,9,28.8,-0.62,-143.28,6.68,-3.71,-0.652,0.76,-290.75,-0.49
First-2,3.75,7.5,2.0,231,62,159,10,28.1,-0.554,-128.03,7.06,-3.71,-0.586,0.79,-281.25,-0.46
First-2,3.75,8.0,2.13,231,59,162,10,26.7,-0.573,-132.28,7.5,-3.71,-0.605,0.78,-283.5,-0.47
First-2,3.75,8.5,2.27,231,52,165,14,24.0,-0.764,-176.44,7.9,-3.64,-0.795,0.72,-303.69,-0.58
First-2,3.75,9.0,2.4,231,45,170,16,20.9,-1.007,-232.73,8.26,-3.61,-1.039,0.64,-347.48,-0.67
First-2,3.75,9.5,2.53,231,42,172,17,19.6,-1.037,-239.64,8.62,-3.61,-1.069,0.63,-339.89,-0.71
First-2,3.75,10.0,2.67,231,38,176,17,17.8,-1.185,-273.64,8.97,-3.61,-1.216,0.59,-373.24,-0.73
First-2,3.75,10.5,2.8,231,30,181,20,14.2,-1.451,-335.28,9.02,-3.62,-1.483,0.51,-408.78,-0.82
First-2,3.75,11.0,2.93,231,27,184,20,12.8,-1.578,-364.53,9.27,-3.62,-1.609,0.48,-441.53,-0.83
First-2,3.75,11.5,3.07,231,27,184,20,12.8,-1.52,-351.03,9.65,-3.62,-1.551,0.5,-431.53,-0.81
First-2,3.75,12.0,3.2,231,27,184,20,12.8,-1.461,-337.53,10.02,-3.62,-1.492,0.52,-421.53,-0.8
First-2,3.75,12.5,3.33,231,25,186,20,11.8,-1.543,-356.53,10.28,-3.62,-1.575,0.49,-444.03,-0.8
First-2,3.75,13.0,3.47,231,25,186,20,11.8,-1.489,-344.03,10.64,-3.62,-1.521,0.51,-435.24,-0.79
First-2,3.75,13.5,3.6,231,25,186,20,11.8,-1.435,-331.53,11.01,-3.62,-1.467,0.53,-427.24,-0.78
First-2,3.75,14.0,3.73,231,21,188,22,10.0,-1.627,-375.8,10.55,-3.62,-1.658,0.47,-473.8,-0.79
First-2,3.75,14.5,3.87,231,21,188,22,10.0,-1.581,-365.3,10.88,-3.62,-1.613,0.49,-466.8,-0.78
First-2,3.75,15.0,4.0,231,20,189,22,9.6,-1.617,-373.55,11.08,-3.62,-1.648,0.48,-478.55,-0.78
First-2,4.0,4.5,1.12,231,103,121,7,46.0,-0.106,-24.43,4.43,-3.95,-0.14,0.95,-188.0,-0.13
First-2,4.0,5.0,1.25,231,98,126,7,43.8,-0.078,-17.93,4.92,-3.95,-0.112,0.96,-195.0,-0.09
First-2,4.0,5.5,1.38,231,86,137,8,38.6,-0.331,-76.37,5.36,-3.96,-0.365,0.86,-224.0,-0.34
First-2,4.0,6.0,1.5,231,77,146,8,34.5,-0.534,-123.37,5.83,-3.96,-0.568,0.79,-288.0,-0.43
First-2,4.0,6.5,1.62,231,72,151,8,32.3,-0.595,-137.37,6.3,-3.96,-0.629,0.77,-297.0,-0.46
First-2,4.0,7.0,1.75,231,67,154,10,30.3,-0.644,-148.86,6.69,-3.95,-0.679,0.76,-308.0,-0.48
First-2,4.0,7.5,1.88,231,65,155,11,29.5,-0.573,-132.36,7.08,-3.95,-0.607,0.79,-298.0,-0.44
First-2,4.0,8.0,2.0,231,62,158,11,28.2,-0.588,-135.86,7.52,-3.95,-0.622,0.79,-300.0,-0.45
First-2,4.0,8.5,2.12,231,52,162,17,24.3,-0.858,-198.16,7.81,-3.88,-0.891,0.7,-331.2,-0.6
First-2,4.0,9.0,2.25,231,45,167,19,21.2,-1.107,-255.7,8.15,-3.84,-1.14,0.62,-378.74,-0.68
First-2,4.0,9.5,2.38,231,42,169,20,19.9,-1.139,-263.11,8.49,-3.84,-1.172,0.62,-371.24,-0.71
First-2,4.0,10.0,2.5,231,38,173,20,18.0,-1.291,-298.11,8.81,-3.84,-1.324,0.58,-405.74,-0.73
